CUST_ID,TENURE,BALANCE_FREQUENCY_RANGE,PURCHASES_FREQUENCY_RANGE,ONEOFF_PURCHASES_FREQUENCY_RANGE,PURCHASES_INSTALLMENTS_FREQUENCY_RANGE,CASH_ADVANCE_FREQUENCY_RANGE,PRC_FULL_PAYMENT_RANGE,BALANCE_RANGE,PURCHASES_RANGE,ONEOFF_PURCHASES_RANGE,INSTALLMENTS_PURCHASES_RANGE,CASH_ADVANCE_RANGE,CREDIT_LIMIT_RANGE,PAYMENTS_RANGE,MINIMUM_PAYMENTS_RANGE,PURCHASES_TRX_RANGE,CASH_ADVANCE_TRX_RANGE,cluster
C18156,12,10,10,7,7,0,0,2,3,3,1,0,3,3,1,6,0,2
C18157,12,10,10,0,10,0,0,3,3,0,3,0,3,3,3,3,0,0
C18158,12,10,10,0,10,0,1,1,1,0,1,0,4,2,1,3,0,0
C18159,10,5,2,2,0,0,10,1,2,2,0,0,5,3,1,1,0,3
C18160,12,10,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,3
C18161,12,3,3,0,2,0,0,1,1,0,1,0,2,1,1,1,0,3
C18162,12,10,5,0,5,0,0,1,1,0,1,0,3,1,1,1,0,0
C18163,12,10,10,2,10,0,0,3,3,1,3,0,4,1,1,6,0,0
C18164,12,10,5,0,4,0,2,1,1,0,1,0,3,1,1,1,0,0
C18165,12,10,10,0,10,0,8,1,2,0,2,0,2,2,1,3,0,0
C18166,9,10,3,0,2,2,0,2,1,0,1,2,2,1,2,1,1,3
C18167,12,1,1,0,1,0,0,1,1,0,1,0,2,0,2,1,0,3
C18168,12,10,5,2,4,0,0,1,2,1,1,0,3,1,1,2,0,0
C18169,12,5,5,0,5,0,8,1,1,0,1,0,3,2,1,1,0,0
C18170,12,10,10,2,10,0,0,1,1,1,1,0,3,1,1,4,0,0
C18171,12,5,0,0,0,5,1,1,0,0,0,1,1,1,1,0,3,3
C18172,12,10,0,0,0,4,1,3,0,0,0,3,3,4,2,0,2,1
C18173,12,10,0,0,0,3,0,3,0,0,0,3,3,1,2,0,1,3
C18174,12,7,5,5,1,0,4,1,1,1,1,0,5,1,1,2,0,3
C18175,12,10,0,0,0,2,1,3,0,0,0,4,4,5,1,0,1,1
C18176,12,0,10,0,10,0,0,0,1,0,1,0,3,1,2,3,0,0
C18177,11,10,7,6,3,2,0,6,4,4,1,3,6,3,4,4,1,2
C18179,12,10,1,1,0,4,0,5,1,1,0,4,5,3,3,1,2,1
C18180,6,5,4,4,0,4,0,1,1,1,0,3,3,0,2,1,2,3
C18181,12,10,10,0,10,0,9,1,3,0,3,0,3,3,1,4,0,0
C18182,12,10,0,0,0,5,0,2,0,0,0,2,2,2,1,0,2,3
C18183,12,5,0,0,0,1,0,1,0,0,0,2,3,2,1,0,1,3
C18184,12,10,10,0,10,0,6,1,2,0,2,0,2,2,1,3,0,0
C18185,12,6,5,0,5,0,7,1,3,0,3,0,4,3,1,2,0,0
C18186,12,10,5,0,5,0,0,2,1,0,1,0,2,1,3,2,0,0
C18187,12,6,6,0,6,0,0,1,1,0,1,0,4,1,1,3,0,0
C18188,12,7,7,0,7,0,5,1,3,0,3,0,3,3,1,3,0,0
C18189,12,7,6,0,6,0,3,1,1,0,1,0,4,1,1,2,0,0
C18190,12,4,2,1,2,0,0,1,1,1,1,0,2,1,1,1,0,3
C18191,8,8,8,8,7,2,10,1,3,3,1,1,2,3,1,5,1,2
C18192,12,10,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
C18193,12,10,10,0,10,0,5,1,1,0,1,0,3,1,1,3,0,0
C18194,12,7,7,0,7,0,3,1,1,0,1,0,3,1,1,2,0,0
C18195,12,10,1,1,0,0,0,2,1,1,0,0,3,1,1,1,0,3
C18196,12,10,10,0,10,0,0,2,3,0,3,0,2,3,3,6,0,0
C18197,12,10,10,0,10,0,1,1,2,0,2,0,2,1,1,5,0,0
C18198,12,8,0,0,0,2,2,3,0,0,0,3,3,3,1,0,1,3
C18199,11,6,6,0,6,0,2,1,1,0,1,0,3,1,1,2,0,0
C18200,12,10,10,0,10,0,0,2,2,0,2,0,2,1,1,3,0,0
C18201,6,9,0,0,0,5,0,3,0,0,0,3,3,1,1,0,1,3
C18202,12,10,9,0,9,0,10,1,2,0,2,0,3,2,1,2,0,0
C18203,6,10,10,0,9,5,0,4,2,0,2,4,4,2,3,3,1,1
C18204,12,9,8,0,8,0,2,1,1,0,1,0,3,1,1,4,0,0
C18205,12,0,10,0,10,0,0,0,2,0,2,0,4,2,2,3,0,0
C18206,12,5,2,2,0,0,1,1,1,1,0,0,3,1,1,1,0,3
C18207,9,10,4,2,3,2,0,3,1,1,1,3,3,1,3,1,2,1
C18208,12,9,7,0,7,0,2,1,1,0,1,0,3,1,1,2,0,0
C18209,12,10,4,0,4,0,5,1,1,0,1,0,3,1,1,1,0,0
C18210,12,10,3,3,0,0,0,1,1,1,0,0,3,1,1,1,0,3
C18211,9,10,0,0,0,3,0,3,0,0,0,3,3,1,2,0,6,1
C18212,12,9,6,0,6,0,0,1,2,0,2,0,3,2,1,2,0,0
C18214,12,10,0,0,0,4,0,2,0,0,0,1,2,3,1,0,1,3
C18215,12,10,9,2,8,3,0,2,2,1,2,2,3,2,1,5,1,0
C18216,12,10,2,0,2,5,0,4,1,0,1,3,4,2,3,1,2,1
C18217,12,1,1,0,1,0,0,1,1,0,1,0,4,2,2,1,0,3
C18218,6,5,5,0,4,0,10,1,1,0,1,0,3,1,1,1,0,0
C18219,12,7,0,0,0,1,0,1,0,0,0,3,3,1,1,0,1,3
C18220,12,6,10,0,9,0,2,1,1,0,1,0,3,1,1,3,0,0
C18221,12,10,10,0,10,0,6,1,1,0,1,0,3,1,1,3,0,0
C18222,12,10,10,10,8,0,10,1,3,3,2,0,5,3,1,5,0,2
C18223,12,10,10,0,10,0,0,3,3,0,3,0,2,2,4,3,0,0
C18224,12,8,3,3,0,5,2,1,1,1,0,3,3,3,1,1,2,3
C18225,12,10,7,0,7,0,0,3,2,0,2,0,2,1,6,3,0,0
C18226,12,10,4,4,0,0,0,2,1,1,0,0,3,3,1,1,0,3
C18227,12,7,5,1,5,0,5,1,2,1,1,0,4,2,1,2,0,0
C18228,12,7,2,2,0,0,0,1,3,3,0,0,3,2,1,2,0,3
C18229,12,10,2,2,0,2,0,3,1,1,0,3,3,1,2,1,1,3
C18230,12,8,3,3,0,0,0,1,1,1,0,0,2,1,1,1,0,3
C18231,12,6,3,0,3,0,0,1,1,0,1,0,3,1,1,1,0,3
C18232,12,10,7,0,7,0,0,1,2,0,2,0,3,1,1,5,0,0
C18233,12,10,10,1,10,0,8,1,3,2,3,0,3,3,1,6,0,0
C18234,12,10,10,0,10,0,2,1,1,0,1,0,3,1,1,3,0,0
C18235,8,10,3,3,0,0,0,3,2,2,0,0,3,1,1,2,0,3
C18236,7,10,2,2,0,5,0,3,1,1,0,1,3,1,1,1,1,3
C18237,12,10,2,0,2,0,0,1,1,0,1,0,3,1,1,1,0,3
C18238,9,9,9,9,2,4,2,1,3,3,1,1,3,3,1,6,1,2
C18239,12,10,10,0,10,0,2,1,1,0,1,0,3,1,1,3,0,0
C18240,12,0,10,0,10,0,0,0,1,0,1,0,3,1,2,3,0,0
C18241,12,10,10,0,10,0,0,1,2,0,2,0,3,1,1,6,0,0
C18242,12,5,3,3,0,0,0,1,3,3,0,0,5,3,1,1,0,3
C18243,12,10,9,1,9,0,0,5,3,2,3,0,5,2,6,7,0,2
C18244,12,10,10,0,10,2,0,2,1,0,1,1,2,2,2,3,1,0
C18245,7,10,9,8,5,5,0,3,2,1,1,3,3,3,2,3,1,1
C18246,12,10,3,3,0,3,0,3,1,1,0,1,3,1,1,1,1,3
C18247,12,7,1,1,0,0,0,1,3,3,0,0,6,3,1,1,0,3
C18248,12,0,3,0,3,0,0,0,1,0,1,0,3,0,2,1,0,3
C18249,12,7,0,0,0,1,3,1,0,0,0,1,3,1,1,0,1,3
C18250,12,9,6,0,5,0,5,1,2,0,2,0,3,1,1,2,0,0
C18251,12,10,0,0,0,1,1,3,0,0,0,1,3,3,2,0,1,3
C18252,6,10,10,0,9,0,10,1,2,0,2,0,2,1,1,2,0,0
C18253,12,10,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,3
C18254,12,10,5,5,0,5,2,2,1,1,0,3,3,3,2,3,3,1
C18255,12,10,1,1,0,0,0,3,1,1,0,0,3,1,1,1,0,3
C18256,12,10,10,0,9,0,2,1,3,0,3,0,4,3,1,3,0,0
C18257,12,10,10,0,10,0,9,1,1,0,1,0,3,1,1,3,0,0
C18258,12,10,0,0,0,4,0,3,0,0,0,1,3,2,3,0,2,1
C18259,12,8,7,0,7,0,7,1,1,0,1,0,4,1,1,2,0,0
C18260,12,8,7,0,7,0,2,1,1,0,1,0,3,1,1,2,0,0
C18261,12,10,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
C18262,12,10,10,0,9,0,0,1,1,0,1,0,3,1,1,3,0,0
C18263,6,9,0,0,0,4,0,3,0,0,0,5,5,2,2,0,1,1
C18264,12,10,9,1,8,0,0,3,2,1,1,0,2,2,3,3,0,0
C18266,12,10,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,3
C18267,12,10,0,0,0,1,1,2,0,0,0,3,3,2,1,0,1,3
C18268,12,0,10,0,10,0,0,0,1,0,1,0,3,1,2,3,0,0
C18269,12,10,3,3,0,1,0,3,1,1,0,1,3,1,6,2,1,1
C18270,12,9,1,1,1,1,2,4,3,3,1,3,5,5,3,1,1,1
C18271,12,10,0,0,0,1,0,3,0,0,0,1,3,1,2,0,1,3
C18272,12,10,10,1,10,2,0,3,1,1,1,1,3,2,2,3,1,0
C18273,11,10,4,4,0,0,0,3,1,1,0,5,3,5,2,2,5,1
C18274,12,10,7,0,7,0,0,2,1,0,1,0,3,1,1,2,0,0
C18275,12,10,7,0,7,0,0,1,1,0,1,0,2,1,1,2,0,0
C18276,12,9,7,0,7,0,5,1,1,0,1,0,4,1,1,2,0,0
C18277,12,9,9,0,9,0,9,1,1,0,1,0,2,2,1,4,0,0
C18278,12,10,1,1,0,1,0,2,1,1,0,1,5,3,1,1,1,3
C18279,12,10,10,10,0,0,9,1,3,3,0,0,2,3,1,3,0,2
C18280,12,10,10,0,10,0,0,2,2,0,2,0,3,1,1,3,0,0
C18281,6,9,9,2,5,0,10,1,3,1,2,0,3,2,1,2,0,0
C18282,12,10,0,0,0,6,0,2,0,0,0,2,3,1,1,0,4,1
C18283,12,10,10,0,10,0,0,3,3,0,3,0,3,3,5,7,0,0
C18284,12,4,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
C18285,12,3,2,0,2,0,0,1,1,0,1,0,3,2,1,1,0,3
C18286,12,10,10,0,10,0,3,1,1,0,1,0,3,1,1,3,0,0
C18287,7,10,0,0,0,2,0,3,0,0,0,3,3,1,1,0,1,3
C18288,12,10,4,4,0,0,0,2,2,2,0,0,3,1,1,1,0,3
C18289,12,10,7,0,7,0,0,1,1,0,1,0,3,2,1,2,0,0
C18290,12,10,0,0,0,7,0,1,0,0,0,2,1,1,1,0,3,3
C18291,12,10,10,10,0,0,10,1,3,3,0,0,4,3,1,4,0,2
C18292,12,10,10,9,7,2,0,3,3,3,1,3,4,3,1,5,1,2
C18293,12,5,0,0,0,5,4,1,0,0,0,3,3,3,1,0,5,1
C18294,12,10,0,0,0,2,0,3,0,0,0,3,3,2,2,0,1,3
C18296,12,10,4,4,0,1,0,3,1,1,0,1,3,1,4,2,1,3
C18297,12,10,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
C18298,12,10,10,0,10,1,0,3,2,0,2,1,2,2,3,5,1,0
C18299,12,9,8,3,7,3,2,2,3,1,3,1,3,3,1,5,1,0
C18300,9,9,7,0,6,0,2,1,1,0,1,0,3,1,1,2,0,0
C18301,12,10,0,0,0,1,0,3,0,0,0,3,3,0,2,0,1,3
C18302,12,0,8,0,8,0,0,0,1,0,1,0,4,1,2,2,0,0
C18303,8,7,7,7,3,0,0,1,2,2,1,0,3,1,1,3,0,0
C18304,12,10,0,0,0,1,0,3,0,0,0,1,3,1,2,0,1,3
C18305,12,9,2,0,1,3,0,2,1,0,1,3,3,1,1,1,3,3
C18306,12,8,4,0,4,0,2,1,1,0,1,0,2,1,1,2,0,3
C18307,12,10,0,0,0,3,0,3,0,0,0,3,3,1,1,0,1,3
C18308,11,10,10,7,7,7,0,3,3,3,1,4,5,2,2,6,3,2
C18309,12,5,10,0,10,0,0,1,2,0,2,0,3,1,1,3,0,0
C18310,12,6,3,0,3,0,2,1,1,0,1,0,3,2,1,1,0,3
C18311,12,0,10,0,10,0,0,0,1,0,1,0,4,0,2,3,0,0
C18312,12,2,3,0,3,0,4,1,1,0,1,0,4,1,1,1,0,3
C18313,12,10,10,0,10,0,6,1,3,0,3,0,4,3,1,4,0,0
C18314,12,10,7,7,0,0,0,4,2,2,0,0,4,2,3,2,0,2
C18315,12,10,10,5,10,0,0,3,2,1,1,0,3,3,3,4,0,0
C18316,9,3,3,3,2,0,0,1,1,1,1,0,3,0,2,2,0,3
C18317,12,10,10,10,0,1,0,3,1,1,0,1,3,1,2,3,1,3
C18318,12,10,8,0,8,0,0,2,1,0,1,0,2,1,3,2,0,0
C18319,8,10,10,0,9,0,4,1,1,0,1,0,2,1,1,2,0,0
C18320,8,9,0,0,0,3,0,3,0,0,0,3,3,1,2,0,1,3
C18321,7,8,5,5,0,3,0,3,2,2,0,3,3,1,1,2,2,3
C18322,12,10,10,1,8,0,4,1,1,1,1,0,2,1,1,3,0,0
C18323,12,2,10,0,10,0,0,1,2,0,2,0,3,2,1,3,0,0
C18324,11,10,9,9,0,3,0,1,1,1,0,2,1,2,1,2,1,3
C18326,12,10,10,0,10,0,0,2,3,0,3,0,4,1,1,6,0,0
C18327,12,5,5,0,5,0,8,1,2,0,2,0,4,2,1,2,0,0
C18328,12,10,6,5,5,0,5,1,3,2,1,0,2,3,1,3,0,0
C18329,12,4,3,0,3,0,0,1,1,0,1,0,2,1,1,1,0,3
C18330,12,9,7,4,5,0,2,1,3,2,3,0,3,3,1,3,0,0
C18331,12,8,1,0,1,3,0,3,1,0,1,4,4,1,2,1,2,1
C18332,12,9,10,0,10,0,2,1,1,0,1,0,3,1,1,3,0,0
C18333,12,9,3,3,0,2,3,1,2,2,0,1,3,1,1,1,1,3
C18334,11,3,2,0,1,0,10,1,1,0,1,0,3,1,1,1,0,3
C18335,12,5,2,2,0,0,10,1,1,1,0,0,4,1,1,1,0,3
C18336,12,8,6,0,6,0,9,1,1,0,1,0,3,1,1,2,0,0
C18337,12,10,8,0,8,0,0,2,1,0,1,0,2,1,1,2,0,0
C18338,12,10,8,0,8,1,1,2,1,0,1,1,4,3,1,2,1,0
C18339,12,10,0,0,0,3,1,4,0,0,0,4,4,4,3,0,1,1
C18340,12,10,0,0,0,8,0,3,0,0,0,3,3,1,2,0,5,1
C18341,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
C18342,12,10,0,0,0,4,0,3,0,0,0,3,3,1,2,0,3,1
C18343,12,10,7,0,7,0,1,1,1,0,1,0,3,1,1,2,0,0
C18344,12,10,10,0,10,2,0,2,1,0,1,2,3,3,2,4,2,0
C18345,12,8,7,0,7,1,3,1,2,0,2,1,5,2,1,2,1,0
C18346,12,4,4,0,3,0,10,1,1,0,1,0,3,1,1,1,0,0
C18347,12,10,4,4,0,5,1,3,3,3,0,4,3,5,2,2,4,1
C18348,12,10,10,4,10,2,0,3,3,2,3,1,3,3,2,6,1,2
C18349,12,10,10,0,10,0,10,1,2,0,2,0,3,2,1,3,0,0
C18350,12,10,10,0,10,0,0,2,1,0,1,0,2,2,2,3,0,0
C18351,12,10,0,0,0,4,0,3,0,0,0,3,3,1,2,0,1,3
C18352,12,5,5,5,0,0,0,1,3,3,0,0,5,3,1,3,0,3
C18353,12,10,4,4,0,1,0,2,1,1,0,1,2,2,2,1,1,3
C18354,12,2,2,2,0,0,0,1,3,3,0,0,3,4,1,1,0,3
C18355,12,10,8,0,8,0,0,2,1,0,1,0,3,2,1,2,0,0
C18356,12,4,4,1,3,0,10,1,1,1,1,0,3,2,1,1,0,3
C18357,6,4,0,0,0,2,0,1,0,0,0,1,1,0,2,0,1,3
C18358,8,9,0,0,0,4,0,3,0,0,0,4,3,3,2,0,2,1
C18359,6,9,0,0,0,4,0,3,0,0,0,3,3,1,1,0,1,3
C18360,12,10,0,0,0,3,0,4,0,0,0,3,5,2,2,0,2,1
C18361,12,10,9,0,9,3,0,3,1,0,1,2,3,3,2,2,1,0
C18362,12,4,0,0,0,2,0,1,0,0,0,2,3,1,1,0,1,3
C18363,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
C18364,11,9,9,1,7,0,4,1,2,1,1,0,3,2,1,2,0,0
C18365,10,9,0,0,0,5,0,3,0,0,0,2,3,1,1,0,2,3
C18366,12,10,9,3,7,5,0,3,1,1,1,3,3,2,1,3,2,1
C18367,10,9,0,0,0,1,0,3,0,0,0,3,4,1,3,0,1,3
C18368,12,10,10,4,8,9,0,3,2,2,1,3,4,2,2,5,5,1
C18369,12,10,3,3,0,0,0,3,2,2,0,0,3,2,2,1,0,3
C18370,11,10,1,1,0,4,0,3,1,1,0,5,5,2,2,1,3,1
C18371,6,10,0,0,0,2,0,5,0,0,0,5,5,2,3,0,1,1
C18372,12,4,9,0,8,0,0,1,2,0,2,0,3,1,1,4,0,0
C18373,12,7,6,0,5,0,0,1,1,0,1,0,3,1,1,2,0,0
C18374,6,9,2,2,0,5,0,3,1,1,0,4,3,4,1,1,2,1
C18375,12,10,10,0,10,0,0,1,1,0,1,0,2,1,1,3,0,0
C18376,12,1,1,1,0,0,0,1,1,1,0,0,4,1,1,1,0,3
C18377,12,6,1,1,0,1,4,1,1,1,0,1,2,1,1,1,1,3
C18378,9,4,0,0,0,2,10,1,0,0,0,1,3,1,1,0,1,3
C18379,12,9,8,7,5,0,9,1,3,3,1,0,1,3,1,5,0,2
C18380,12,8,0,0,0,4,3,2,0,0,0,3,3,4,1,0,5,1
C18381,12,10,8,0,8,0,0,3,1,0,1,0,2,2,2,2,0,0
C18382,12,10,2,2,0,3,0,3,1,1,0,3,3,2,1,1,1,3
C18383,12,10,3,2,1,1,0,2,1,1,1,1,2,1,1,1,1,3
C18384,12,9,5,3,3,4,0,1,3,3,1,3,3,3,2,2,2,1
C18385,12,10,6,4,3,0,0,3,2,1,1,0,3,1,1,2,0,0
C18386,11,8,10,0,10,1,0,1,1,0,1,1,3,2,1,2,1,0
C18387,12,10,3,3,0,2,3,1,1,1,0,3,4,5,1,2,1,3
C18388,7,10,10,3,9,0,2,1,3,1,3,0,2,3,1,2,0,0
C18389,12,0,2,0,2,0,0,0,1,0,1,0,3,1,2,1,0,3
C18390,12,3,0,0,0,2,0,1,0,0,0,3,4,5,1,0,1,3
C18391,12,10,8,0,8,2,0,3,1,0,1,1,3,2,2,2,1,0
C18392,12,8,7,0,7,0,4,1,1,0,1,0,3,1,1,2,0,0
C18393,12,2,2,0,2,0,7,1,1,0,1,0,3,2,1,1,0,3
C18394,12,10,10,5,9,2,6,1,3,2,2,1,2,3,1,6,1,2
C18395,12,10,10,0,10,0,1,1,1,0,1,0,3,1,1,3,0,0
C18396,12,10,10,0,10,0,4,1,2,0,2,0,3,2,1,4,0,0
C18397,12,10,10,5,9,0,2,1,3,2,2,0,3,3,1,6,0,2
C18398,12,4,2,2,0,0,0,1,1,1,0,0,3,1,1,1,0,3
C18399,12,10,10,0,10,0,0,1,1,0,1,0,3,1,1,4,0,0
C18400,10,9,0,0,0,5,2,2,0,0,0,3,3,3,1,0,6,1
C18401,12,10,7,1,7,0,0,3,3,3,2,0,5,2,1,4,0,2
C18402,12,10,10,10,7,9,10,1,3,3,2,3,3,4,1,7,6,2
C18403,12,10,10,1,10,1,0,3,1,1,1,3,4,3,1,3,1,0
C18404,12,5,2,2,0,0,0,1,1,1,0,0,2,1,1,1,0,3
C18405,12,10,9,0,9,0,0,3,1,0,1,0,2,2,3,2,0,0
C18406,12,10,7,0,7,0,0,3,1,0,1,0,2,2,3,3,0,0
C18407,11,10,0,0,0,4,0,3,0,0,0,2,3,1,1,0,2,3
C18408,8,9,0,0,0,2,0,2,0,0,0,2,3,1,1,0,1,3
C18409,12,10,9,4,8,0,5,1,2,1,2,0,2,3,1,4,0,0
C18410,11,4,2,0,2,0,4,1,1,0,1,0,3,1,1,1,0,3
C18411,12,0,5,0,5,0,0,0,1,0,1,0,3,1,2,1,0,3
C18412,12,10,6,6,0,0,0,2,3,3,0,0,3,1,1,5,0,2
C18413,12,10,0,0,0,5,0,3,0,0,0,3,3,2,1,0,2,1
C18414,12,2,1,1,0,0,0,1,1,1,0,0,5,1,1,1,0,3
C18415,6,10,2,2,0,5,2,2,1,1,0,3,3,3,1,1,3,1
C18416,12,10,9,0,9,0,1,1,3,0,3,0,2,3,1,2,0,0
C18417,12,10,5,5,1,0,0,3,3,3,1,0,3,3,1,5,0,2
C18418,12,10,1,1,0,0,0,1,1,1,0,0,1,0,2,1,0,3
C18419,12,10,10,0,10,2,0,3,1,0,1,2,3,2,1,4,1,0
C18420,12,10,5,5,0,3,1,3,2,2,0,1,4,4,3,3,1,1
C18421,12,10,10,0,10,0,5,1,1,0,1,0,2,1,1,3,0,0
C18422,12,10,10,0,10,0,3,1,1,0,1,0,2,1,1,3,0,0
C18423,12,10,0,0,0,4,1,1,0,0,0,2,1,3,1,0,2,3
C18424,11,9,1,1,0,3,0,3,1,1,0,5,4,4,2,1,2,1
C18425,12,10,10,0,10,0,0,1,2,0,2,0,3,2,1,6,0,0
C18426,12,10,0,0,0,5,0,2,0,0,0,2,3,3,1,0,1,3
C18427,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
C18428,10,10,0,0,0,10,4,1,0,0,0,3,3,3,1,0,5,1
C18429,12,8,10,0,10,0,0,2,2,0,2,0,2,3,5,5,0,0
C18430,12,10,5,0,5,0,0,1,1,0,1,0,3,1,1,2,0,0
C18431,12,5,0,0,0,2,0,1,0,0,0,3,3,1,1,0,1,3
C18432,8,2,2,2,0,0,0,1,1,1,0,0,3,1,2,1,0,3
C18433,12,5,1,1,0,1,10,1,1,1,0,1,4,3,1,1,1,3
C18434,11,10,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
C18435,12,10,10,6,10,1,0,4,5,5,1,2,6,3,3,7,1,2
C18436,12,10,3,0,2,4,0,2,1,0,1,2,3,3,1,1,2,3
C18437,12,10,6,0,6,2,0,5,2,0,2,4,6,3,3,2,1,1
C18438,12,10,1,1,0,0,0,3,1,1,0,0,3,1,2,1,0,3
C18439,12,6,5,0,5,0,4,1,1,0,1,0,3,1,1,1,0,0
C18440,12,10,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,3
C18441,12,10,10,0,10,0,9,1,1,0,1,0,4,1,1,3,0,0
C18442,7,6,2,2,0,2,0,3,1,1,0,3,3,1,1,1,1,3
C18443,12,8,2,2,0,4,0,3,1,1,0,4,4,3,3,2,6,1
C18444,12,10,10,0,10,0,10,1,1,0,1,0,4,1,1,5,0,0
C18445,12,3,1,1,0,0,0,1,2,2,0,0,3,1,1,1,0,3
C18446,12,3,0,0,0,2,1,1,0,0,0,2,2,2,1,0,1,3
C18447,8,9,9,2,8,8,0,4,2,1,1,4,4,2,3,5,3,1
C18449,12,9,5,0,5,0,2,1,1,0,1,0,2,1,1,1,0,0
C18450,6,4,4,4,0,0,0,1,3,3,0,0,6,0,2,3,0,3
C18451,12,4,0,0,0,1,5,1,0,0,0,1,4,1,1,0,1,3
C18452,12,10,1,1,0,0,0,2,1,1,0,0,2,1,3,1,0,3
C18453,12,10,5,0,5,0,0,1,1,0,1,0,2,1,1,1,0,0
C18454,12,8,3,0,3,0,3,1,1,0,1,0,3,1,1,1,0,3
C18455,8,10,10,0,9,0,7,1,1,0,1,0,3,1,1,2,0,0
C18456,12,10,0,0,0,2,0,2,0,0,0,2,3,2,1,0,1,3
C18457,12,10,10,0,10,0,0,2,1,0,1,0,2,1,1,3,0,0
C18458,12,10,0,0,0,5,3,3,0,0,0,6,4,6,2,0,5,1
C18459,11,10,5,2,3,0,0,1,1,1,1,0,3,1,1,2,0,3
C18460,12,10,9,6,5,0,3,2,4,3,2,0,3,4,1,5,0,2
C18461,9,10,10,0,9,3,0,4,1,0,1,4,4,2,3,2,2,1
C18462,6,7,7,0,5,0,10,1,1,0,1,0,3,1,1,1,0,0
C18463,12,10,0,0,0,2,1,2,0,0,0,3,2,3,1,0,1,3
C18464,9,6,0,0,0,5,0,2,0,0,0,3,3,1,1,0,3,3
C18465,12,10,0,0,0,1,2,1,0,0,0,1,2,1,1,0,1,3
C18466,12,10,10,1,10,0,6,1,2,1,1,0,3,2,1,6,0,0
C18467,12,10,9,0,8,0,1,1,1,0,1,0,3,1,1,2,0,0
C18468,12,7,6,0,5,0,10,1,2,0,2,0,2,2,1,3,0,0
C18469,12,10,10,0,10,0,5,1,2,0,2,0,3,2,1,3,0,0
C18470,12,5,5,1,5,0,4,1,1,1,1,0,3,1,1,2,0,0
C18471,12,10,0,0,0,4,1,1,0,0,0,1,1,2,1,0,2,3
C18472,11,10,0,0,0,2,0,3,0,0,0,3,3,4,6,0,1,1
C18473,12,10,10,0,10,0,6,1,2,0,2,0,3,2,1,3,0,0
C18474,12,10,10,1,10,0,2,1,2,1,1,0,3,1,1,3,0,0
C18475,12,10,0,0,0,3,0,2,0,0,0,3,3,2,1,0,1,3
C18476,12,10,9,9,0,0,9,1,1,1,0,0,3,1,1,3,0,0
C18477,12,10,10,10,0,0,10,1,4,4,0,0,6,4,1,6,0,2
C18478,11,6,4,1,2,1,0,3,1,1,1,3,4,1,1,1,1,3
C18479,12,10,5,1,4,5,0,4,2,1,2,4,4,3,3,2,3,1
C18480,12,10,10,0,10,0,3,1,4,0,4,0,3,4,3,3,0,0
C18481,12,7,2,2,0,0,0,1,1,1,0,0,4,1,1,1,0,3
C18482,12,10,10,0,10,0,7,1,2,0,2,0,3,2,1,3,0,0
C18483,12,10,10,0,10,0,5,1,1,0,1,0,3,1,1,5,0,0
C18484,12,10,9,0,9,0,8,1,2,0,2,0,2,2,1,2,0,0
C18485,8,3,0,0,0,3,0,1,0,0,0,3,3,0,2,0,1,3
C18486,12,10,1,1,0,5,1,3,1,1,0,5,3,5,1,1,2,1
C18487,12,10,5,5,0,5,0,3,2,2,0,2,4,2,2,2,1,1
C18488,12,10,0,0,0,2,0,3,0,0,0,2,3,2,2,0,1,3
C18489,6,5,0,0,0,5,0,1,0,0,0,3,3,0,2,0,3,3
C18490,12,10,5,0,5,2,2,2,2,0,2,3,3,3,1,2,1,0
C18491,12,10,9,4,8,3,0,1,1,1,1,1,2,2,1,3,2,0
C18492,10,8,7,5,5,3,0,1,3,2,1,1,1,3,1,6,1,0
C18493,12,10,5,1,5,2,0,3,3,1,3,2,3,2,5,2,1,0
C18494,12,7,6,1,5,0,8,1,1,1,1,0,4,2,1,2,0,0
C18495,12,10,10,0,10,2,1,3,2,0,2,2,3,1,6,3,2,0
C18496,8,10,10,0,9,0,0,1,2,0,2,0,2,1,1,2,0,0
C18497,12,10,0,0,0,2,0,3,0,0,0,2,3,1,2,0,1,3
C18498,10,4,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
C18499,12,9,7,0,5,0,0,1,1,0,1,0,2,1,1,2,0,0
C18500,12,10,10,0,10,1,0,3,2,0,2,1,3,3,2,5,1,0
C18501,6,9,4,4,0,5,0,3,1,1,0,3,3,1,1,1,2,1
C18502,6,9,0,0,0,4,0,2,0,0,0,3,3,1,1,0,1,3
